Driver,LapNumber,LapTime,Compound,TyreLife,Stint,Sector1Time,Sector2Time,Sector3Time,Year,Event,Round
HAM,16.0,92.931,MEDIUM,16.0,1.0,29.772,37.36,25.799,2023,British Grand Prix,10
HAM,17.0,93.12,MEDIUM,17.0,1.0,29.873,37.497,25.75,2023,British Grand Prix,10
HAM,18.0,93.313,MEDIUM,18.0,1.0,30.023,37.546,25.744,2023,British Grand Prix,10
HAM,19.0,93.201,MEDIUM,19.0,1.0,29.921,37.535,25.745,2023,British Grand Prix,10
HAM,20.0,92.956,MEDIUM,20.0,1.0,29.733,37.618,25.605,2023,British Grand Prix,10
HAM,21.0,92.779,MEDIUM,21.0,1.0,29.714,37.398,25.667,2023,British Grand Prix,10
HAM,22.0,92.821,MEDIUM,22.0,1.0,29.765,37.425,25.631,2023,British Grand Prix,10
HAM,23.0,92.974,MEDIUM,23.0,1.0,29.743,37.558,25.673,2023,British Grand Prix,10
HAM,24.0,92.703,MEDIUM,24.0,1.0,29.823,37.264,25.616,2023,British Grand Prix,10
HAM,25.0,93.087,MEDIUM,25.0,1.0,29.994,37.517,25.576,2023,British Grand Prix,10
HAM,26.0,92.769,MEDIUM,26.0,1.0,29.828,37.608,25.333,2023,British Grand Prix,10
HAM,27.0,92.714,MEDIUM,27.0,1.0,29.668,37.575,25.471,2023,British Grand Prix,10
HAM,28.0,92.32,MEDIUM,28.0,1.0,29.625,37.362,25.333,2023,British Grand Prix,10
HAM,29.0,92.155,MEDIUM,29.0,1.0,29.651,37.234,25.27,2023,British Grand Prix,10
HAM,30.0,92.246,MEDIUM,30.0,1.0,29.587,37.329,25.33,2023,British Grand Prix,10
HAM,31.0,92.744,MEDIUM,31.0,1.0,29.714,37.47,25.56,2023,British Grand Prix,10
HAM,32.0,95.161,MEDIUM,32.0,1.0,29.691,37.314,28.156,2023,British Grand Prix,10
HAM,39.0,91.427,SOFT,9.0,2.0,28.789,37.606,25.032,2023,British Grand Prix,10
HAM,40.0,91.279,SOFT,10.0,2.0,29.052,37.164,25.063,2023,British Grand Prix,10
HAM,41.0,90.673,SOFT,11.0,2.0,29.156,36.615,24.902,2023,British Grand Prix,10
HAM,42.0,91.042,SOFT,12.0,2.0,28.886,37.174,24.982,2023,British Grand Prix,10
HAM,43.0,90.545,SOFT,13.0,2.0,28.901,36.635,25.009,2023,British Grand Prix,10
HAM,44.0,91.589,SOFT,14.0,2.0,29.397,36.955,25.237,2023,British Grand Prix,10
HAM,45.0,91.359,SOFT,15.0,2.0,29.148,36.885,25.326,2023,British Grand Prix,10
HAM,46.0,91.559,SOFT,16.0,2.0,29.144,37.042,25.373,2023,British Grand Prix,10
HAM,47.0,91.248,SOFT,17.0,2.0,29.108,36.857,25.283,2023,British Grand Prix,10
HAM,48.0,91.152,SOFT,18.0,2.0,29.085,36.857,25.21,2023,British Grand Prix,10
HAM,49.0,91.286,SOFT,19.0,2.0,29.07,36.936,25.28,2023,British Grand Prix,10
HAM,50.0,91.526,SOFT,20.0,2.0,29.108,36.931,25.487,2023,British Grand Prix,10
HAM,51.0,91.703,SOFT,21.0,2.0,29.105,37.131,25.467,2023,British Grand Prix,10
HAM,52.0,91.823,SOFT,22.0,2.0,29.205,37.209,25.409,2023,British Grand Prix,10
SAI,2.0,94.177,MEDIUM,2.0,1.0,29.7,38.454,26.023,2023,British Grand Prix,10
SAI,3.0,93.456,MEDIUM,3.0,1.0,29.574,38.11,25.772,2023,British Grand Prix,10
SAI,4.0,92.975,MEDIUM,4.0,1.0,29.401,37.915,25.659,2023,British Grand Prix,10
SAI,5.0,93.666,MEDIUM,5.0,1.0,29.503,38.146,26.017,2023,British Grand Prix,10
SAI,6.0,94.215,MEDIUM,6.0,1.0,29.622,38.747,25.846,2023,British Grand Prix,10
SAI,7.0,93.427,MEDIUM,7.0,1.0,29.545,38.158,25.724,2023,British Grand Prix,10
SAI,8.0,93.442,MEDIUM,8.0,1.0,29.677,37.958,25.807,2023,British Grand Prix,10
SAI,9.0,93.417,MEDIUM,9.0,1.0,29.712,37.857,25.848,2023,British Grand Prix,10
SAI,10.0,93.405,MEDIUM,10.0,1.0,29.711,37.863,25.831,2023,British Grand Prix,10
SAI,11.0,93.279,MEDIUM,11.0,1.0,29.661,37.89,25.728,2023,British Grand Prix,10
SAI,12.0,93.323,MEDIUM,12.0,1.0,29.904,37.722,25.697,2023,British Grand Prix,10
SAI,13.0,93.105,MEDIUM,13.0,1.0,29.782,37.583,25.74,2023,British Grand Prix,10
SAI,14.0,93.941,MEDIUM,14.0,1.0,30.049,37.973,25.919,2023,British Grand Prix,10
SAI,15.0,93.623,MEDIUM,15.0,1.0,30.065,37.735,25.823,2023,British Grand Prix,10
SAI,16.0,93.498,MEDIUM,16.0,1.0,30.004,37.705,25.789,2023,British Grand Prix,10
SAI,17.0,93.076,MEDIUM,17.0,1.0,29.863,37.473,25.74,2023,British Grand Prix,10
SAI,18.0,93.302,MEDIUM,18.0,1.0,29.959,37.619,25.724,2023,British Grand Prix,10
SAI,19.0,93.242,MEDIUM,19.0,1.0,30.013,37.663,25.566,2023,British Grand Prix,10
SAI,20.0,93.007,MEDIUM,20.0,1.0,29.784,37.571,25.652,2023,British Grand Prix,10
SAI,21.0,93.261,MEDIUM,21.0,1.0,29.842,37.625,25.794,2023,British Grand Prix,10
SAI,22.0,92.871,MEDIUM,22.0,1.0,29.805,37.465,25.601,2023,British Grand Prix,10
SAI,23.0,92.755,MEDIUM,23.0,1.0,29.738,37.491,25.526,2023,British Grand Prix,10
SAI,24.0,92.77,MEDIUM,24.0,1.0,29.861,37.373,25.536,2023,British Grand Prix,10
SAI,25.0,93.133,MEDIUM,25.0,1.0,29.832,37.717,25.584,2023,British Grand Prix,10
SAI,26.0,93.181,MEDIUM,26.0,1.0,29.9,37.824,25.457,2023,British Grand Prix,10
SAI,28.0,92.22,HARD,2.0,2.0,29.528,37.246,25.446,2023,British Grand Prix,10
SAI,29.0,91.945,HARD,3.0,2.0,29.52,37.066,25.359,2023,British Grand Prix,10
SAI,30.0,92.129,HARD,4.0,2.0,29.581,37.22,25.328,2023,British Grand Prix,10
SAI,31.0,92.494,HARD,5.0,2.0,29.76,37.306,25.428,2023,British Grand Prix,10
SAI,32.0,102.583,HARD,6.0,2.0,29.62,37.209,35.754,2023,British Grand Prix,10
SAI,39.0,92.459,HARD,13.0,2.0,29.532,37.476,25.451,2023,British Grand Prix,10
SAI,40.0,91.783,HARD,14.0,2.0,29.391,37.051,25.341,2023,British Grand Prix,10
SAI,41.0,91.427,HARD,15.0,2.0,29.121,37.118,25.188,2023,British Grand Prix,10
SAI,42.0,91.643,HARD,16.0,2.0,29.199,37.208,25.236,2023,British Grand Prix,10
SAI,43.0,92.89,HARD,17.0,2.0,29.296,37.14,26.454,2023,British Grand Prix,10
SAI,44.0,94.622,HARD,18.0,2.0,30.647,38.449,25.526,2023,British Grand Prix,10
SAI,45.0,92.606,HARD,19.0,2.0,29.164,37.94,25.502,2023,British Grand Prix,10
SAI,46.0,91.906,HARD,20.0,2.0,29.31,37.118,25.478,2023,British Grand Prix,10
SAI,47.0,91.592,HARD,21.0,2.0,29.236,37.112,25.244,2023,British Grand Prix,10
SAI,48.0,91.438,HARD,22.0,2.0,29.222,36.982,25.234,2023,British Grand Prix,10
SAI,49.0,91.723,HARD,23.0,2.0,29.292,37.036,25.395,2023,British Grand Prix,10
SAI,50.0,91.408,HARD,24.0,2.0,29.164,36.938,25.306,2023,British Grand Prix,10
SAI,51.0,91.366,HARD,25.0,2.0,29.054,36.985,25.327,2023,British Grand Prix,10
SAI,52.0,91.88,HARD,26.0,2.0,29.274,37.244,25.362,2023,British Grand Prix,10
RUS,2.0,94.115,SOFT,5.0,1.0,29.665,38.479,25.971,2023,British Grand Prix,10
RUS,3.0,93.096,SOFT,6.0,1.0,29.375,38.04,25.681,2023,British Grand Prix,10
RUS,4.0,93.084,SOFT,7.0,1.0,29.281,38.196,25.607,2023,British Grand Prix,10
RUS,5.0,94.211,SOFT,8.0,1.0,29.258,38.446,26.507,2023,British Grand Prix,10
RUS,6.0,93.839,SOFT,9.0,1.0,29.7,38.333,25.806,2023,British Grand Prix,10
RUS,7.0,93.432,SOFT,10.0,1.0,29.58,38.128,25.724,2023,British Grand Prix,10
RUS,8.0,93.136,SOFT,11.0,1.0,29.445,37.966,25.725,2023,British Grand Prix,10
RUS,9.0,93.154,SOFT,12.0,1.0,29.471,37.931,25.752,2023,British Grand Prix,10
RUS,10.0,93.424,SOFT,13.0,1.0,29.644,37.983,25.797,2023,British Grand Prix,10
RUS,11.0,93.089,SOFT,14.0,1.0,29.499,37.901,25.689,2023,British Grand Prix,10
RUS,12.0,93.354,SOFT,15.0,1.0,29.964,37.724,25.666,2023,British Grand Prix,10
RUS,13.0,93.159,SOFT,16.0,1.0,29.716,37.705,25.738,2023,British Grand Prix,10
RUS,14.0,93.729,SOFT,17.0,1.0,29.785,38.226,25.718,2023,British Grand Prix,10
RUS,15.0,93.27,SOFT,18.0,1.0,29.856,37.796,25.618,2023,British Grand Prix,10
RUS,16.0,93.309,SOFT,19.0,1.0,29.612,37.895,25.802,2023,British Grand Prix,10
RUS,17.0,93.174,SOFT,20.0,1.0,29.733,37.811,25.63,2023,British Grand Prix,10
RUS,18.0,93.072,SOFT,21.0,1.0,29.74,37.844,25.488,2023,British Grand Prix,10
RUS,19.0,92.807,SOFT,22.0,1.0,29.856,37.379,25.572,2023,British Grand Prix,10
RUS,20.0,92.803,SOFT,23.0,1.0,29.746,37.397,25.66,2023,British Grand Prix,10
RUS,21.0,92.85,SOFT,24.0,1.0,29.774,37.425,25.651,2023,British Grand Prix,10
RUS,22.0,92.568,SOFT,25.0,1.0,29.654,37.288,25.626,2023,British Grand Prix,10
RUS,23.0,92.683,SOFT,26.0,1.0,29.682,37.421,25.58,2023,British Grand Prix,10
RUS,24.0,92.852,SOFT,27.0,1.0,29.89,37.327,25.635,2023,British Grand Prix,10
RUS,25.0,92.863,SOFT,28.0,1.0,29.909,37.461,25.493,2023,British Grand Prix,10
RUS,26.0,92.958,SOFT,29.0,1.0,29.802,37.537,25.619,2023,British Grand Prix,10
RUS,27.0,93.062,SOFT,30.0,1.0,29.871,37.552,25.639,2023,British Grand Prix,10
RUS,28.0,92.504,SOFT,31.0,1.0,29.894,37.569,25.041,2023,British Grand Prix,10
RUS,30.0,91.51,MEDIUM,2.0,2.0,29.321,37.145,25.044,2023,British Grand Prix,10
RUS,31.0,91.8,MEDIUM,3.0,2.0,29.104,37.339,25.357,2023,British Grand Prix,10
RUS,32.0,100.097,MEDIUM,4.0,2.0,29.566,37.175,33.356,2023,British Grand Prix,10
RUS,39.0,91.848,MEDIUM,11.0,2.0,29.049,37.331,25.468,2023,British Grand Prix,10
RUS,40.0,91.606,MEDIUM,12.0,2.0,29.251,37.051,25.304,2023,British Grand Prix,10
RUS,41.0,91.124,MEDIUM,13.0,2.0,29.144,36.929,25.051,2023,British Grand Prix,10
RUS,42.0,91.188,MEDIUM,14.0,2.0,29.144,36.948,25.096,2023,British Grand Prix,10
RUS,43.0,91.231,MEDIUM,15.0,2.0,29.193,36.759,25.279,2023,British Grand Prix,10
RUS,44.0,91.568,MEDIUM,16.0,2.0,29.174,37.026,25.368,2023,British Grand Prix,10
RUS,45.0,91.718,MEDIUM,17.0,2.0,29.201,37.067,25.45,2023,British Grand Prix,10
RUS,46.0,91.984,MEDIUM,18.0,2.0,29.319,37.124,25.541,2023,British Grand Prix,10
RUS,47.0,91.644,MEDIUM,19.0,2.0,29.177,36.978,25.489,2023,British Grand Prix,10
RUS,48.0,91.569,MEDIUM,20.0,2.0,29.189,37.001,25.379,2023,British Grand Prix,10
RUS,49.0,91.612,MEDIUM,21.0,2.0,29.143,36.987,25.482,2023,British Grand Prix,10
RUS,50.0,91.421,MEDIUM,22.0,2.0,29.173,36.843,25.405,2023,British Grand Prix,10
RUS,51.0,91.563,MEDIUM,23.0,2.0,29.089,37.001,25.473,2023,British Grand Prix,10
RUS,52.0,91.433,MEDIUM,24.0,2.0,29.079,36.925,25.429,2023,British Grand Prix,10
BOT,2.0,96.741,HARD,2.0,1.0,30.424,39.379,26.938,2023,British Grand Prix,10
BOT,3.0,94.865,HARD,3.0,1.0,29.844,38.861,26.16,2023,British Grand Prix,10
BOT,4.0,94.611,HARD,4.0,1.0,29.847,38.703,26.061,2023,British Grand Prix,10
BOT,5.0,94.804,HARD,5.0,1.0,29.766,38.804,26.234,2023,British Grand Prix,10
BOT,6.0,94.791,HARD,6.0,1.0,30.046,38.444,26.301,2023,British Grand Prix,10
BOT,7.0,94.879,HARD,7.0,1.0,29.863,38.733,26.283,2023,British Grand Prix,10
BOT,8.0,94.476,HARD,8.0,1.0,29.875,38.578,26.023,2023,British Grand Prix,10
BOT,9.0,94.386,HARD,9.0,1.0,29.954,38.344,26.088,2023,British Grand Prix,10
BOT,10.0,94.306,HARD,10.0,1.0,30.015,38.203,26.088,2023,British Grand Prix,10
BOT,11.0,94.354,HARD,11.0,1.0,29.9,38.383,26.071,2023,British Grand Prix,10
BOT,12.0,94.541,HARD,12.0,1.0,30.094,38.281,26.166,2023,British Grand Prix,10
BOT,13.0,94.618,HARD,13.0,1.0,30.119,38.272,26.227,2023,British Grand Prix,10
BOT,14.0,94.604,HARD,14.0,1.0,30.215,38.253,26.136,2023,British Grand Prix,10
BOT,15.0,94.627,HARD,15.0,1.0,30.331,38.191,26.105,2023,British Grand Prix,10
BOT,16.0,94.367,HARD,16.0,1.0,30.152,38.057,26.158,2023,British Grand Prix,10
BOT,17.0,93.867,HARD,17.0,1.0,30.111,37.712,26.044,2023,British Grand Prix,10
BOT,18.0,93.749,HARD,18.0,1.0,30.055,37.711,25.983,2023,British Grand Prix,10
BOT,19.0,93.73,HARD,19.0,1.0,30.048,37.742,25.94,2023,British Grand Prix,10
BOT,20.0,93.671,HARD,20.0,1.0,29.995,37.645,26.031,2023,British Grand Prix,10
BOT,21.0,93.607,HARD,21.0,1.0,29.996,37.774,25.837,2023,British Grand Prix,10
BOT,22.0,93.468,HARD,22.0,1.0,29.936,37.631,25.901,2023,British Grand Prix,10
BOT,23.0,93.787,HARD,23.0,1.0,30.029,37.836,25.922,2023,British Grand Prix,10
BOT,24.0,93.464,HARD,24.0,1.0,29.834,37.764,25.866,2023,British Grand Prix,10
BOT,25.0,93.292,HARD,25.0,1.0,29.892,37.622,25.778,2023,British Grand Prix,10
BOT,26.0,93.47,HARD,26.0,1.0,29.981,37.671,25.818,2023,British Grand Prix,10
BOT,27.0,93.588,HARD,27.0,1.0,29.999,37.771,25.818,2023,British Grand Prix,10
BOT,28.0,93.5,HARD,28.0,1.0,29.9,37.79,25.81,2023,British Grand Prix,10
BOT,29.0,93.351,HARD,29.0,1.0,30.0,37.592,25.759,2023,British Grand Prix,10
BOT,30.0,93.367,HARD,30.0,1.0,29.967,37.72,25.68,2023,British Grand Prix,10
BOT,31.0,93.44,HARD,31.0,1.0,29.976,37.764,25.7,2023,British Grand Prix,10
BOT,32.0,105.965,HARD,32.0,1.0,29.929,43.363,32.673,2023,British Grand Prix,10
BOT,39.0,92.618,SOFT,7.0,2.0,29.365,37.584,25.669,2023,British Grand Prix,10
BOT,40.0,93.056,SOFT,8.0,2.0,29.615,37.557,25.884,2023,British Grand Prix,10
BOT,41.0,92.229,SOFT,9.0,2.0,29.317,37.418,25.494,2023,British Grand Prix,10
BOT,42.0,91.902,SOFT,10.0,2.0,29.193,37.413,25.296,2023,British Grand Prix,10
BOT,43.0,92.047,SOFT,11.0,2.0,29.472,37.073,25.502,2023,British Grand Prix,10
BOT,44.0,92.563,SOFT,12.0,2.0,29.574,37.415,25.574,2023,British Grand Prix,10
BOT,45.0,93.177,SOFT,13.0,2.0,29.477,37.792,25.908,2023,British Grand Prix,10
BOT,46.0,92.284,SOFT,14.0,2.0,29.478,37.322,25.484,2023,British Grand Prix,10
BOT,47.0,92.079,SOFT,15.0,2.0,29.491,37.185,25.403,2023,British Grand Prix,10
BOT,48.0,91.974,SOFT,16.0,2.0,29.329,37.239,25.406,2023,British Grand Prix,10
BOT,49.0,92.167,SOFT,17.0,2.0,29.485,37.237,25.445,2023,British Grand Prix,10
BOT,50.0,92.163,SOFT,18.0,2.0,29.428,37.192,25.543,2023,British Grand Prix,10
BOT,51.0,92.133,SOFT,19.0,2.0,29.433,37.132,25.568,2023,British Grand Prix,10
BOT,52.0,91.852,SOFT,20.0,2.0,29.345,37.127,25.38,2023,British Grand Prix,10
PIA,2.0,93.845,MEDIUM,2.0,1.0,29.69,38.097,26.058,2023,British Grand Prix,10
PIA,3.0,92.499,MEDIUM,3.0,1.0,29.356,37.593,25.55,2023,British Grand Prix,10
PIA,4.0,92.581,MEDIUM,4.0,1.0,29.344,37.635,25.602,2023,British Grand Prix,10
PIA,5.0,93.461,MEDIUM,5.0,1.0,29.602,37.893,25.966,2023,British Grand Prix,10
PIA,6.0,93.008,MEDIUM,6.0,1.0,29.595,37.671,25.742,2023,British Grand Prix,10
PIA,7.0,93.29,MEDIUM,7.0,1.0,29.724,37.765,25.801,2023,British Grand Prix,10
PIA,8.0,93.233,MEDIUM,8.0,1.0,29.64,37.784,25.809,2023,British Grand Prix,10
PIA,9.0,92.79,MEDIUM,9.0,1.0,29.631,37.572,25.587,2023,British Grand Prix,10
PIA,10.0,93.379,MEDIUM,10.0,1.0,29.625,37.789,25.965,2023,British Grand Prix,10
PIA,11.0,92.976,MEDIUM,11.0,1.0,29.632,37.552,25.792,2023,British Grand Prix,10
PIA,12.0,93.464,MEDIUM,12.0,1.0,29.965,37.446,26.053,2023,British Grand Prix,10
PIA,13.0,93.144,MEDIUM,13.0,1.0,29.818,37.33,25.996,2023,British Grand Prix,10
PIA,14.0,93.603,MEDIUM,14.0,1.0,30.266,37.378,25.959,2023,British Grand Prix,10
PIA,15.0,93.267,MEDIUM,15.0,1.0,30.086,37.311,25.87,2023,British Grand Prix,10
PIA,16.0,93.005,MEDIUM,16.0,1.0,29.927,37.276,25.802,2023,British Grand Prix,10
PIA,17.0,92.775,MEDIUM,17.0,1.0,29.857,37.159,25.759,2023,British Grand Prix,10
PIA,18.0,93.019,MEDIUM,18.0,1.0,29.992,37.231,25.796,2023,British Grand Prix,10
PIA,19.0,92.88,MEDIUM,19.0,1.0,30.074,37.18,25.626,2023,British Grand Prix,10
PIA,20.0,92.66,MEDIUM,20.0,1.0,29.79,37.239,25.631,2023,British Grand Prix,10
PIA,21.0,92.749,MEDIUM,21.0,1.0,29.861,37.222,25.666,2023,British Grand Prix,10
PIA,22.0,92.537,MEDIUM,22.0,1.0,29.838,37.067,25.632,2023,British Grand Prix,10
PIA,23.0,92.732,MEDIUM,23.0,1.0,29.864,37.221,25.647,2023,British Grand Prix,10
PIA,24.0,92.676,MEDIUM,24.0,1.0,30.04,37.138,25.498,2023,British Grand Prix,10
PIA,25.0,92.809,MEDIUM,25.0,1.0,30.094,37.157,25.558,2023,British Grand Prix,10
PIA,26.0,93.052,MEDIUM,26.0,1.0,29.914,37.402,25.736,2023,British Grand Prix,10
PIA,27.0,92.844,MEDIUM,27.0,1.0,29.936,37.305,25.603,2023,British Grand Prix,10
PIA,28.0,93.19,MEDIUM,28.0,1.0,30.085,37.378,25.727,2023,British Grand Prix,10
PIA,29.0,92.563,MEDIUM,29.0,1.0,29.939,37.39,25.234,2023,British Grand Prix,10
PIA,31.0,91.68,HARD,2.0,2.0,29.485,37.273,24.922,2023,British Grand Prix,10
PIA,32.0,99.41,HARD,3.0,2.0,29.584,36.908,32.918,2023,British Grand Prix,10
PIA,39.0,91.646,HARD,10.0,2.0,29.356,36.926,25.364,2023,British Grand Prix,10
PIA,40.0,91.475,HARD,11.0,2.0,29.284,36.811,25.38,2023,British Grand Prix,10
PIA,41.0,90.85,HARD,12.0,2.0,29.043,36.68,25.127,2023,British Grand Prix,10
PIA,42.0,91.178,HARD,13.0,2.0,29.221,36.82,25.137,2023,British Grand Prix,10
PIA,43.0,91.011,HARD,14.0,2.0,29.264,36.603,25.144,2023,British Grand Prix,10
PIA,44.0,91.465,HARD,15.0,2.0,29.294,36.911,25.26,2023,British Grand Prix,10
PIA,45.0,91.406,HARD,16.0,2.0,29.352,36.8,25.254,2023,British Grand Prix,10
PIA,46.0,91.496,HARD,17.0,2.0,29.211,36.867,25.418,2023,British Grand Prix,10
PIA,47.0,91.427,HARD,18.0,2.0,29.187,36.888,25.352,2023,British Grand Prix,10
PIA,48.0,91.159,HARD,19.0,2.0,29.228,36.655,25.276,2023,British Grand Prix,10
PIA,49.0,91.422,HARD,20.0,2.0,29.203,36.86,25.359,2023,British Grand Prix,10
PIA,50.0,91.752,HARD,21.0,2.0,29.431,36.833,25.488,2023,British Grand Prix,10
PIA,51.0,91.305,HARD,22.0,2.0,29.211,36.743,25.351,2023,British Grand Prix,10
PIA,52.0,90.941,HARD,23.0,2.0,29.092,36.59,25.259,2023,British Grand Prix,10
